Live births by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 12/10/2018
Code Year    Age        Total
JPN  1948     33    110741.09
JPN  1948     34    103354.81
JPN  1948     35     94171.48
JPN  1948     36     87322.22
JPN  1948     37     77026.84
JPN  1948     38     67218.48
JPN  1948     39     57362.11
JPN  1948     40     46175.71
JPN  1948     41     33460.23
JPN  1948     42     21915.81
JPN  1948     43     14443.53
JPN  1948     44      8182.30
JPN  1948     45      4279.16
JPN  1948     46      2262.08
JPN  1948     47      1120.04
JPN  1948     48       590.03
JPN  1948     49       437.01
JPN  1948     50       276.01
JPN  1948     51       195.00
JPN  1948     52       167.00
JPN  1948     53       107.00
JPN  1948     54        76.00
JPN  1948     55+      223.00
JPN  1949     12-        0.19
JPN  1949     13         3.17
JPN  1949     14        39.65
JPN  1949     15       340.01
JPN  1949     16      1893.05
JPN  1949     17      6755.19
JPN  1949     18     18601.54
JPN  1949     19     39756.15
JPN  1949     20     75720.19
JPN  1949     21    109454.17
JPN  1949     22    146346.23
JPN  1949     23    177751.15
JPN  1949     24    185815.38
JPN  1949     25    188563.46
JPN  1949     26    185464.37
JPN  1949     27    178628.17
JPN  1949     28    171658.96
JPN  1949     29    157269.55
JPN  1949     30    131516.80
JPN  1949     31    125852.64
JPN  1949     32    117662.40
JPN  1949     33    109181.15
JPN  1949     34     99843.88
JPN  1949     35     91174.63
JPN  1949     36     80076.31
JPN  1949     37     71571.07
JPN  1949     38     61175.77
JPN  1949     39     49942.44
JPN  1949     40     40137.16
JPN  1949     41     30144.87
JPN  1949     42     19705.57
JPN  1949     43     11386.33
JPN  1949     44      6398.18
JPN  1949     45      3174.09
JPN  1949     46      1557.05
JPN  1949     47       864.02
JPN  1949     48       505.01
JPN  1949     49       258.00
JPN  1949     50       118.01
JPN  1949     51       109.01
JPN  1949     52        61.00
JPN  1949     53        52.00
JPN  1949     54        31.00
JPN  1949     55+       79.01
JPN  1950     12-        0.22
JPN  1950     13         4.31
JPN  1950     14        44.49
JPN  1950     15       226.06
JPN  1950     16      1440.37
JPN  1950     17      5638.46
JPN  1950     18     14953.88
JPN  1950     19     34071.83
JPN  1950     20     62925.31
JPN  1950     21     98945.65
JPN  1950     22    129246.50
JPN  1950     23    158784.16
JPN  1950     24    175057.38
JPN  1950     25    174009.11
JPN  1950     26    169214.87
JPN  1950     27    160166.52
JPN  1950     28    150256.96
JPN  1950     29    140799.50
JPN  1950     30    126494.79
JPN  1950     31    102532.59
JPN  1950     32     97117.18
JPN  1950     33     88642.98
JPN  1950     34     81581.15
JPN  1950     35     72201.72
JPN  1950     36     64340.68
JPN  1950     37     55322.34
JPN  1950     38     47848.40
JPN  1950     39     39140.15
JPN  1950     40     30495.90
JPN  1950     41     22686.88
JPN  1950     42     15288.97
JPN  1950     43      8926.31
JPN  1950     44      4576.19
JPN  1950     45      2188.56
JPN  1950     46      1041.27
JPN  1950     47       480.13
JPN  1950     48       299.07
JPN  1950     49       205.06
JPN  1950     50        97.03
JPN  1950     51        57.01
JPN  1950     52        50.02
JPN  1950     53        44.01
JPN  1950     54        21.01
JPN  1950     55+       42.01
JPN  1951     12-        0.08
JPN  1951     13         1.05
JPN  1951     14        14.88
JPN  1951     15       199.03
JPN  1951     16       956.14
JPN  1951     17      4202.63
JPN  1951     18     12608.90
JPN  1951     19     27918.21
JPN  1951     20     54872.26
JPN  1951     21     83716.61
JPN  1951     22    117803.75
JPN  1951     23    142909.53
JPN  1951     24    159372.01
JPN  1951     25    166851.13
JPN  1951     26    160881.23
JPN  1951     27    151651.84
JPN  1951     28    141525.32
JPN  1951     29    132252.93
JPN  1951     30    121193.26
JPN  1951     31    106184.99
JPN  1951     32     86236.99
JPN  1951     33     79882.03
JPN  1951     34     71890.83
JPN  1951     35     64126.66
JPN  1951     36     55817.41
JPN  1951     37     48784.35
JPN  1951     38     40400.09
JPN  1951     39     33258.01
JPN  1951     40     25904.91
JPN  1951     41     18793.83
JPN  1951     42     12685.91
JPN  1951     43      7630.15
JPN  1951     44      3952.60
JPN  1951     45      1609.24
JPN  1951     46       736.12
JPN  1951     47       350.05
JPN  1951     48       183.03
JPN  1951     49       132.02
JPN  1951     50        78.01
JPN  1951     51        26.00
JPN  1951     52        25.01
JPN  1951     53        30.01
JPN  1951     54        16.00
JPN  1951     55+       24.01
JPN  1952     12-        0.11
JPN  1952     13         1.65
JPN  1952     14        19.24
JPN  1952     15       149.01
JPN  1952     16       818.07
JPN  1952     17      3227.25
JPN  1952     18      9928.78
JPN  1952     19     23823.89
JPN  1952     20     47283.75
JPN  1952     21     78161.20
JPN  1952     22    106914.48
JPN  1952     23    139742.08
JPN  1952     24    151973.05
JPN  1952     25    160252.71
JPN  1952     26    160627.74
JPN  1952     27    148995.82
JPN  1952     28    138569.98
JPN  1952     29    126309.02
JPN  1952     30    114859.11
JPN  1952     31    102623.14
JPN  1952     32     88831.04
JPN  1952     33     70365.58
JPN  1952     34     63451.03
JPN  1952     35     56138.45
JPN  1952     36     48797.87
JPN  1952     37     41296.27
JPN  1952     38     34657.75
JPN  1952     39     27729.20
JPN  1952     40     21631.71
JPN  1952     41     15693.25
JPN  1952     42      9981.79
JPN  1952     43      6215.49
JPN  1952     44      3260.25
JPN  1952     45      1521.12
JPN  1952     46       560.04
JPN  1952     47       304.02
JPN  1952     48       163.02
JPN  1952     49        85.00
JPN  1952     50        69.00
JPN  1952     51        41.01
JPN  1952     52        32.00
JPN  1952     53        19.00
JPN  1952     54        12.00
JPN  1952     55+       26.00
JPN  1953     12-        0.19
JPN  1953     13         3.15
JPN  1953     14        28.66
JPN  1953     15       129.00
JPN  1953     16       664.01
JPN  1953     17      2761.02
JPN  1953     18      8102.07
JPN  1953     19     20108.16
JPN  1953     20     42516.34
JPN  1953     21     70370.56
JPN  1953     22    103781.83
JPN  1953     23    129584.04
JPN  1953     24    149341.20
JPN  1953     25    153463.23
JPN  1953     26    152580.22
JPN  1953     27    147297.19
JPN  1953     28    132489.06
JPN  1953     29    119942.97
JPN  1953     30    106820.86
JPN  1953     31     94350.76
JPN  1953     32     83764.68
JPN  1953     33     69891.56
JPN  1953     34     54508.44
JPN  1953     35     48175.38
JPN  1953     36     41670.33
JPN  1953     37     35369.28
JPN  1953     38     28769.23
JPN  1953     39     23131.19
JPN  1953     40     17337.14
JPN  1953     41     12839.10
JPN  1953     42      8271.07
JPN  1953     43      4972.04
JPN  1953     44      2627.02
JPN  1953     45      1198.01
JPN  1953     46       531.00
JPN  1953     47       245.00
JPN  1953     48       134.00
JPN  1953     49        78.00
JPN  1953     50        66.00
JPN  1953     51        39.00
JPN  1953     52        23.00
JPN  1953     53        21.00
JPN  1953     54        12.00
JPN  1953     55+       32.00
JPN  1954     12-        0.09
JPN  1954     13         1.22
JPN  1954     14        12.69
JPN  1954     15        98.00
JPN  1954     16       576.00
JPN  1954     17      2276.01
JPN  1954     18      7159.04
JPN  1954     19     17388.08
JPN  1954     20     37341.17
JPN  1954     21     66966.30
JPN  1954     22     96799.44
JPN  1954     23    129854.59
JPN  1954     24    143171.65
JPN  1954     25    152920.69
JPN  1954     26    147409.67
JPN  1954     27    141207.63
JPN  1954     28    130222.59
JPN  1954     29    115019.52
JPN  1954     30    101567.46
JPN  1954     31     88143.40
JPN  1954     32     76842.35
JPN  1954     33     66686.30
JPN  1954     34     54687.25
JPN  1954     35     41735.19
JPN  1954     36     36004.17
JPN  1954     37     30188.14
JPN  1954     38     25039.11
JPN  1954     39     19669.09
JPN  1954     40     14971.07
JPN  1954     41     10418.04
JPN  1954     42      6918.04
JPN  1954     43      4104.02
JPN  1954     44      2167.01
JPN  1954     45      1028.01
JPN  1954     46       466.00
JPN  1954     47       246.00
JPN  1954     48        86.00
JPN  1954     49        60.00
JPN  1954     50        37.00
JPN  1954     51        28.00
JPN  1954     52        13.00
JPN  1954     53        19.00
JPN  1954     54        10.00
JPN  1954     55+       22.00
JPN  1955     12-        0.06
JPN  1955     13         0.69
JPN  1955     14         7.25
JPN  1955     15        63.00
JPN  1955     16       438.00
JPN  1955     17      2119.00
JPN  1955     18      6338.01
JPN  1955     19     16253.03
JPN  1955     20     34650.06
JPN  1955     21     61260.10
JPN  1955     22     96413.16
JPN  1955     23    127903.22
JPN  1955     24    148801.26
JPN  1955     25    150915.26
JPN  1955     26    153396.26
JPN  1955     27    140645.24
JPN  1955     28    129818.22
JPN  1955     29    116575.21
JPN  1955     30     99836.17
JPN  1955     31     84943.14
JPN  1955     32     73104.12
JPN  1955     33     62072.11
JPN  1955     34     52220.09
JPN  1955     35     42083.08
JPN  1955     36     31450.05
JPN  1955     37     26373.04
JPN  1955     38     21391.04
JPN  1955     39     16861.03
JPN  1955     40     12723.02
JPN  1955     41      9045.02
JPN  1955     42      5929.01
JPN  1955     43      3519.01
JPN  1955     44      1839.01
JPN  1955     45       840.00
JPN  1955     46       411.00
JPN  1955     47       168.00
JPN  1955     48       103.00
JPN  1955     49        50.00
JPN  1955     50        44.00
JPN  1955     51        29.00
JPN  1955     52        21.00
JPN  1955     53        11.00
JPN  1955     54        11.00
JPN  1955     55+       18.00
JPN  1956     12-        0.10
JPN  1956     13         1.45
JPN  1956     14        13.45
JPN  1956     15        70.00
JPN  1956     16       399.01
JPN  1956     17      1657.00
JPN  1956     18      5713.01
JPN  1956     19     14424.04
JPN  1956     20     33678.08
JPN  1956     21     58505.14
JPN  1956     22     89798.22
JPN  1956     23    126787.31
JPN  1956     24    147347.35
JPN  1956     25    157165.37
JPN  1956     26    150241.36
JPN  1956     27    142953.34
JPN  1956     28    125524.30
JPN  1956     29    111126.27
JPN  1956     30     96726.23
JPN  1956     31     80069.20
JPN  1956     32     67497.17
JPN  1956     33     55938.13
JPN  1956     34     46472.11
JPN  1956     35     38660.09
JPN  1956     36     30113.07
JPN  1956     37     22068.05
JPN  1956     38     18246.04
JPN  1956     39     14476.03
JPN  1956     40     10833.03
JPN  1956     41      7700.02
JPN  1956     42      5027.01
JPN  1956     43      3039.01
JPN  1956     44      1568.00
JPN  1956     45       725.00
JPN  1956     46       331.00
JPN  1956     47       168.00
JPN  1956     48        84.00
JPN  1956     49        37.00
JPN  1956     50        33.00
JPN  1956     51        17.00
JPN  1956     52        14.00
JPN  1956     53         9.00
JPN  1956     54        10.00
JPN  1956     55+       12.00
JPN  1957     12-        0.10
JPN  1957     13         1.51
JPN  1957     14        12.39
JPN  1957     15        52.00
JPN  1957     16       415.00
JPN  1957     17      1475.00
JPN  1957     18      4428.00
JPN  1957     19     12928.00
JPN  1957     20     28741.00
JPN  1957     21     55453.00
JPN  1957     22     84321.00
JPN  1957     23    115229.00
JPN  1957     24    143329.00
JPN  1957     25    151666.00
JPN  1957     26    152081.00
JPN  1957     27    138322.00
JPN  1957     28    125584.00
JPN  1957     29    106311.00
JPN  1957     30     91064.00
JPN  1957     31     75400.00
JPN  1957     32     60855.00
JPN  1957     33     50067.00
JPN  1957     34     40349.00
JPN  1957     35     32639.00
JPN  1957     36     26621.00
JPN  1957     37     20003.00
JPN  1957     38     14291.00
JPN  1957     39     11537.00
JPN  1957     40      8482.00
JPN  1957     41      6050.00
JPN  1957     42      4002.00
JPN  1957     43      2424.00
JPN  1957     44      1249.00
JPN  1957     45       671.00
JPN  1957     46       288.00
JPN  1957     47       137.00
JPN  1957     48        87.00
JPN  1957     49        54.00
JPN  1957     50        27.00
JPN  1957     51        20.00
JPN  1957     52        11.00
JPN  1957     53         5.00
JPN  1957     54        11.00
JPN  1957     55+       20.00
JPN  1958     12-        0.06
JPN  1958     13         0.89
JPN  1958     14        10.04
JPN  1958     15        76.00
JPN  1958     16       418.00
JPN  1958     17      1667.01
JPN  1958     18      4673.01
JPN  1958     19     11505.04
JPN  1958     20     30280.09
JPN  1958     21     56464.17
JPN  1958     22     93164.28
JPN  1958     23    126823.38
JPN  1958     24    149591.45
JPN  1958     25    167055.51
