Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 12/10/2018
Code Year    Age        ASFR
GBRTENW  1950     37     0.04631
GBRTENW  1950     38     0.04040
GBRTENW  1950     39     0.03347
GBRTENW  1950     40     0.02498
GBRTENW  1950     41     0.01830
GBRTENW  1950     42     0.01366
GBRTENW  1950     43     0.00866
GBRTENW  1950     44     0.00509
GBRTENW  1950     45     0.00263
GBRTENW  1950     46     0.00143
GBRTENW  1950     47     0.00070
GBRTENW  1950     48     0.00032
GBRTENW  1950     49     0.00014
GBRTENW  1950     50     0.00006
GBRTENW  1950     51     0.00003
GBRTENW  1950     52     0.00001
GBRTENW  1950     53     0.00001
GBRTENW  1950     54     0.00000
GBRTENW  1950     55+    0.00000
GBRTENW  1951     12-    0.00000
GBRTENW  1951     13     0.00001
GBRTENW  1951     14     0.00010
GBRTENW  1951     15     0.00060
GBRTENW  1951     16     0.00301
GBRTENW  1951     17     0.01228
GBRTENW  1951     18     0.03131
GBRTENW  1951     19     0.05711
GBRTENW  1951     20     0.08559
GBRTENW  1951     21     0.11687
GBRTENW  1951     22     0.13147
GBRTENW  1951     23     0.14509
GBRTENW  1951     24     0.14844
GBRTENW  1951     25     0.14866
GBRTENW  1951     26     0.14118
GBRTENW  1951     27     0.13505
GBRTENW  1951     28     0.12689
GBRTENW  1951     29     0.11695
GBRTENW  1951     30     0.11044
GBRTENW  1951     31     0.10064
GBRTENW  1951     32     0.07977
GBRTENW  1951     33     0.07455
GBRTENW  1951     34     0.06978
GBRTENW  1951     35     0.06135
GBRTENW  1951     36     0.05429
GBRTENW  1951     37     0.04526
GBRTENW  1951     38     0.03903
GBRTENW  1951     39     0.03135
GBRTENW  1951     40     0.02388
GBRTENW  1951     41     0.01700
GBRTENW  1951     42     0.01274
GBRTENW  1951     43     0.00823
GBRTENW  1951     44     0.00483
GBRTENW  1951     45     0.00240
GBRTENW  1951     46     0.00129
GBRTENW  1951     47     0.00063
GBRTENW  1951     48     0.00029
GBRTENW  1951     49     0.00013
GBRTENW  1951     50     0.00006
GBRTENW  1951     51     0.00002
GBRTENW  1951     52     0.00001
GBRTENW  1951     53     0.00000
GBRTENW  1951     54     0.00000
GBRTENW  1951     55+    0.00000
GBRTENW  1952     12-    0.00000
GBRTENW  1952     13     0.00001
GBRTENW  1952     14     0.00013
GBRTENW  1952     15     0.00061
GBRTENW  1952     16     0.00346
GBRTENW  1952     17     0.01288
GBRTENW  1952     18     0.03208
GBRTENW  1952     19     0.05778
GBRTENW  1952     20     0.08759
GBRTENW  1952     21     0.11908
GBRTENW  1952     22     0.13696
GBRTENW  1952     23     0.14572
GBRTENW  1952     24     0.15170
GBRTENW  1952     25     0.14719
GBRTENW  1952     26     0.14876
GBRTENW  1952     27     0.13381
GBRTENW  1952     28     0.12781
GBRTENW  1952     29     0.11746
GBRTENW  1952     30     0.10695
GBRTENW  1952     31     0.09488
GBRTENW  1952     32     0.09318
GBRTENW  1952     33     0.07005
GBRTENW  1952     34     0.06737
GBRTENW  1952     35     0.06043
GBRTENW  1952     36     0.05226
GBRTENW  1952     37     0.04429
GBRTENW  1952     38     0.03940
GBRTENW  1952     39     0.03029
GBRTENW  1952     40     0.02328
GBRTENW  1952     41     0.01650
GBRTENW  1952     42     0.01290
GBRTENW  1952     43     0.00782
GBRTENW  1952     44     0.00456
GBRTENW  1952     45     0.00237
GBRTENW  1952     46     0.00130
GBRTENW  1952     47     0.00064
GBRTENW  1952     48     0.00029
GBRTENW  1952     49     0.00013
GBRTENW  1952     50     0.00006
GBRTENW  1952     51     0.00003
GBRTENW  1952     52     0.00001
GBRTENW  1952     53     0.00001
GBRTENW  1952     54     0.00000
GBRTENW  1952     55+    0.00000
GBRTENW  1953     12-    0.00000
GBRTENW  1953     13     0.00001
GBRTENW  1953     14     0.00016
GBRTENW  1953     15     0.00058
GBRTENW  1953     16     0.00336
GBRTENW  1953     17     0.01331
GBRTENW  1953     18     0.03321
GBRTENW  1953     19     0.06123
GBRTENW  1953     20     0.09030
GBRTENW  1953     21     0.12384
GBRTENW  1953     22     0.14376
GBRTENW  1953     23     0.15380
GBRTENW  1953     24     0.15746
GBRTENW  1953     25     0.15373
GBRTENW  1953     26     0.15074
GBRTENW  1953     27     0.14244
GBRTENW  1953     28     0.13074
GBRTENW  1953     29     0.12115
GBRTENW  1953     30     0.11048
GBRTENW  1953     31     0.09434
GBRTENW  1953     32     0.08980
GBRTENW  1953     33     0.08169
GBRTENW  1953     34     0.06308
GBRTENW  1953     35     0.05930
GBRTENW  1953     36     0.05192
GBRTENW  1953     37     0.04423
GBRTENW  1953     38     0.03906
GBRTENW  1953     39     0.03158
GBRTENW  1953     40     0.02341
GBRTENW  1953     41     0.01605
GBRTENW  1953     42     0.01254
GBRTENW  1953     43     0.00783
GBRTENW  1953     44     0.00430
GBRTENW  1953     45     0.00218
GBRTENW  1953     46     0.00119
GBRTENW  1953     47     0.00059
GBRTENW  1953     48     0.00027
GBRTENW  1953     49     0.00012
GBRTENW  1953     50     0.00005
GBRTENW  1953     51     0.00002
GBRTENW  1953     52     0.00001
GBRTENW  1953     53     0.00001
GBRTENW  1953     54     0.00000
GBRTENW  1953     55+    0.00000
GBRTENW  1954     12-    0.00000
GBRTENW  1954     13     0.00001
GBRTENW  1954     14     0.00012
GBRTENW  1954     15     0.00053
GBRTENW  1954     16     0.00336
GBRTENW  1954     17     0.01373
GBRTENW  1954     18     0.03488
GBRTENW  1954     19     0.06234
GBRTENW  1954     20     0.09239
GBRTENW  1954     21     0.12462
GBRTENW  1954     22     0.14314
GBRTENW  1954     23     0.15612
GBRTENW  1954     24     0.16066
GBRTENW  1954     25     0.15467
GBRTENW  1954     26     0.14849
GBRTENW  1954     27     0.14118
GBRTENW  1954     28     0.13303
GBRTENW  1954     29     0.11753
GBRTENW  1954     30     0.10965
GBRTENW  1954     31     0.09270
GBRTENW  1954     32     0.08557
GBRTENW  1954     33     0.07580
GBRTENW  1954     34     0.07175
GBRTENW  1954     35     0.05521
GBRTENW  1954     36     0.05012
GBRTENW  1954     37     0.04302
GBRTENW  1954     38     0.03784
GBRTENW  1954     39     0.03073
GBRTENW  1954     40     0.02299
GBRTENW  1954     41     0.01617
GBRTENW  1954     42     0.01240
GBRTENW  1954     43     0.00776
GBRTENW  1954     44     0.00472
GBRTENW  1954     45     0.00211
GBRTENW  1954     46     0.00110
GBRTENW  1954     47     0.00053
GBRTENW  1954     48     0.00024
GBRTENW  1954     49     0.00011
GBRTENW  1954     50     0.00005
GBRTENW  1954     51     0.00002
GBRTENW  1954     52     0.00001
GBRTENW  1954     53     0.00000
GBRTENW  1954     54     0.00000
GBRTENW  1954     55+    0.00000
GBRTENW  1955     12-    0.00000
GBRTENW  1955     13     0.00001
GBRTENW  1955     14     0.00016
GBRTENW  1955     15     0.00065
GBRTENW  1955     16     0.00351
GBRTENW  1955     17     0.01501
GBRTENW  1955     18     0.03424
GBRTENW  1955     19     0.06364
GBRTENW  1955     20     0.09500
GBRTENW  1955     21     0.12807
GBRTENW  1955     22     0.14526
GBRTENW  1955     23     0.15449
GBRTENW  1955     24     0.16220
GBRTENW  1955     25     0.15993
GBRTENW  1955     26     0.15011
GBRTENW  1955     27     0.14203
GBRTENW  1955     28     0.13290
GBRTENW  1955     29     0.12167
GBRTENW  1955     30     0.10782
GBRTENW  1955     31     0.09083
GBRTENW  1955     32     0.08520
GBRTENW  1955     33     0.07318
GBRTENW  1955     34     0.06698
GBRTENW  1955     35     0.06176
GBRTENW  1955     36     0.04624
GBRTENW  1955     37     0.04128
GBRTENW  1955     38     0.03690
GBRTENW  1955     39     0.02949
GBRTENW  1955     40     0.02254
GBRTENW  1955     41     0.01599
GBRTENW  1955     42     0.01174
GBRTENW  1955     43     0.00732
GBRTENW  1955     44     0.00415
GBRTENW  1955     45     0.00198
GBRTENW  1955     46     0.00106
GBRTENW  1955     47     0.00052
GBRTENW  1955     48     0.00024
GBRTENW  1955     49     0.00011
GBRTENW  1955     50     0.00005
GBRTENW  1955     51     0.00002
GBRTENW  1955     52     0.00001
GBRTENW  1955     53     0.00000
GBRTENW  1955     54     0.00000
GBRTENW  1955     55+    0.00000
GBRTENW  1956     12-    0.00000
GBRTENW  1956     13     0.00001
GBRTENW  1956     14     0.00018
GBRTENW  1956     15     0.00075
GBRTENW  1956     16     0.00458
GBRTENW  1956     17     0.01761
GBRTENW  1956     18     0.03949
GBRTENW  1956     19     0.06989
GBRTENW  1956     20     0.10324
GBRTENW  1956     21     0.13767
GBRTENW  1956     22     0.15585
GBRTENW  1956     23     0.16581
GBRTENW  1956     24     0.17118
GBRTENW  1956     25     0.16980
GBRTENW  1956     26     0.16369
GBRTENW  1956     27     0.14771
GBRTENW  1956     28     0.14242
GBRTENW  1956     29     0.12720
GBRTENW  1956     30     0.11382
GBRTENW  1956     31     0.09708
GBRTENW  1956     32     0.08895
GBRTENW  1956     33     0.07640
GBRTENW  1956     34     0.06704
GBRTENW  1956     35     0.06004
GBRTENW  1956     36     0.05454
GBRTENW  1956     37     0.03905
GBRTENW  1956     38     0.03621
GBRTENW  1956     39     0.02955
GBRTENW  1956     40     0.02207
GBRTENW  1956     41     0.01613
GBRTENW  1956     42     0.01267
GBRTENW  1956     43     0.00753
GBRTENW  1956     44     0.00423
GBRTENW  1956     45     0.00196
GBRTENW  1956     46     0.00103
GBRTENW  1956     47     0.00051
GBRTENW  1956     48     0.00024
GBRTENW  1956     49     0.00011
GBRTENW  1956     50     0.00005
GBRTENW  1956     51     0.00002
GBRTENW  1956     52     0.00001
GBRTENW  1956     53     0.00000
GBRTENW  1956     54     0.00000
GBRTENW  1956     55+    0.00000
GBRTENW  1957     12-    0.00000
GBRTENW  1957     13     0.00001
GBRTENW  1957     14     0.00016
GBRTENW  1957     15     0.00082
GBRTENW  1957     16     0.00514
GBRTENW  1957     17     0.01944
GBRTENW  1957     18     0.04308
GBRTENW  1957     19     0.07388
GBRTENW  1957     20     0.10677
GBRTENW  1957     21     0.14097
GBRTENW  1957     22     0.16265
GBRTENW  1957     23     0.17365
GBRTENW  1957     24     0.17757
GBRTENW  1957     25     0.17558
GBRTENW  1957     26     0.17057
GBRTENW  1957     27     0.15889
GBRTENW  1957     28     0.14799
GBRTENW  1957     29     0.13418
GBRTENW  1957     30     0.11925
GBRTENW  1957     31     0.10091
GBRTENW  1957     32     0.09002
GBRTENW  1957     33     0.07815
GBRTENW  1957     34     0.07034
GBRTENW  1957     35     0.06079
GBRTENW  1957     36     0.05299
GBRTENW  1957     37     0.04646
GBRTENW  1957     38     0.03475
GBRTENW  1957     39     0.02984
GBRTENW  1957     40     0.02316
GBRTENW  1957     41     0.01589
GBRTENW  1957     42     0.01235
GBRTENW  1957     43     0.00781
GBRTENW  1957     44     0.00434
GBRTENW  1957     45     0.00199
GBRTENW  1957     46     0.00105
GBRTENW  1957     47     0.00051
GBRTENW  1957     48     0.00024
GBRTENW  1957     49     0.00011
GBRTENW  1957     50     0.00005
GBRTENW  1957     51     0.00002
GBRTENW  1957     52     0.00001
GBRTENW  1957     53     0.00001
GBRTENW  1957     54     0.00000
GBRTENW  1957     55+    0.00000
GBRTENW  1958     12-    0.00000
GBRTENW  1958     13     0.00002
GBRTENW  1958     14     0.00021
GBRTENW  1958     15     0.00095
GBRTENW  1958     16     0.00556
GBRTENW  1958     17     0.02112
GBRTENW  1958     18     0.04663
GBRTENW  1958     19     0.07805
GBRTENW  1958     20     0.11051
GBRTENW  1958     21     0.14626
GBRTENW  1958     22     0.16679
GBRTENW  1958     23     0.17957
GBRTENW  1958     24     0.18520
GBRTENW  1958     25     0.18183
GBRTENW  1958     26     0.17460
GBRTENW  1958     27     0.16322
GBRTENW  1958     28     0.15405
GBRTENW  1958     29     0.13730
GBRTENW  1958     30     0.12277
GBRTENW  1958     31     0.10329
GBRTENW  1958     32     0.09464
GBRTENW  1958     33     0.07846
GBRTENW  1958     34     0.07174
GBRTENW  1958     35     0.06213
GBRTENW  1958     36     0.05175
GBRTENW  1958     37     0.04506
GBRTENW  1958     38     0.03985
GBRTENW  1958     39     0.02773
GBRTENW  1958     40     0.02247
GBRTENW  1958     41     0.01597
GBRTENW  1958     42     0.01227
GBRTENW  1958     43     0.00751
GBRTENW  1958     44     0.00444
GBRTENW  1958     45     0.00198
GBRTENW  1958     46     0.00103
GBRTENW  1958     47     0.00050
GBRTENW  1958     48     0.00024
GBRTENW  1958     49     0.00011
GBRTENW  1958     50     0.00005
GBRTENW  1958     51     0.00002
GBRTENW  1958     52     0.00001
GBRTENW  1958     53     0.00001
GBRTENW  1958     54     0.00000
GBRTENW  1958     55+    0.00000
GBRTENW  1959     12-    0.00000
GBRTENW  1959     13     0.00002
GBRTENW  1959     14     0.00025
GBRTENW  1959     15     0.00119
GBRTENW  1959     16     0.00648
GBRTENW  1959     17     0.02243
GBRTENW  1959     18     0.04902
GBRTENW  1959     19     0.08124
GBRTENW  1959     20     0.11608
GBRTENW  1959     21     0.14893
GBRTENW  1959     22     0.16878
GBRTENW  1959     23     0.17969
GBRTENW  1959     24     0.18650
GBRTENW  1959     25     0.18683
GBRTENW  1959     26     0.17646
GBRTENW  1959     27     0.16184
GBRTENW  1959     28     0.15456
GBRTENW  1959     29     0.14140
GBRTENW  1959     30     0.12549
GBRTENW  1959     31     0.10401
GBRTENW  1959     32     0.09493
GBRTENW  1959     33     0.08024
GBRTENW  1959     34     0.07168
GBRTENW  1959     35     0.06223
GBRTENW  1959     36     0.05234
GBRTENW  1959     37     0.04326
GBRTENW  1959     38     0.03869
GBRTENW  1959     39     0.03265
GBRTENW  1959     40     0.02089
GBRTENW  1959     41     0.01594
GBRTENW  1959     42     0.01190
GBRTENW  1959     43     0.00741
GBRTENW  1959     44     0.00441
GBRTENW  1959     45     0.00196
GBRTENW  1959     46     0.00102
GBRTENW  1959     47     0.00050
GBRTENW  1959     48     0.00023
GBRTENW  1959     49     0.00011
GBRTENW  1959     50     0.00005
GBRTENW  1959     51     0.00002
GBRTENW  1959     52     0.00001
GBRTENW  1959     53     0.00001
GBRTENW  1959     54     0.00000
GBRTENW  1959     55+    0.00000
GBRTENW  1960     12-    0.00000
GBRTENW  1960     13     0.00002
GBRTENW  1960     14     0.00030
GBRTENW  1960     15     0.00179
GBRTENW  1960     16     0.00845
GBRTENW  1960     17     0.02628
GBRTENW  1960     18     0.05141
GBRTENW  1960     19     0.08748
GBRTENW  1960     20     0.12149
GBRTENW  1960     21     0.15653
GBRTENW  1960     22     0.17398
GBRTENW  1960     23     0.18475
GBRTENW  1960     24     0.19202
GBRTENW  1960     25     0.19497
GBRTENW  1960     26     0.18665
GBRTENW  1960     27     0.17183
GBRTENW  1960     28     0.15907
GBRTENW  1960     29     0.14917
GBRTENW  1960     30     0.13553
GBRTENW  1960     31     0.10917
GBRTENW  1960     32     0.10037
GBRTENW  1960     33     0.08482
GBRTENW  1960     34     0.07645
GBRTENW  1960     35     0.06460
GBRTENW  1960     36     0.05481
GBRTENW  1960     37     0.04523
GBRTENW  1960     38     0.03981
GBRTENW  1960     39     0.03205
GBRTENW  1960     40     0.02588
GBRTENW  1960     41     0.01546
GBRTENW  1960     42     0.01258
GBRTENW  1960     43     0.00770
GBRTENW  1960     44     0.00430
GBRTENW  1960     45     0.00209
GBRTENW  1960     46     0.00112
GBRTENW  1960     47     0.00055
GBRTENW  1960     48     0.00026
GBRTENW  1960     49     0.00012
GBRTENW  1960     50     0.00006
GBRTENW  1960     51     0.00003
GBRTENW  1960     52     0.00001
GBRTENW  1960     53     0.00001
GBRTENW  1960     54     0.00000
GBRTENW  1960     55+    0.00000
GBRTENW  1961     12-    0.00000
GBRTENW  1961     13     0.00002
GBRTENW  1961     14     0.00036
GBRTENW  1961     15     0.00209
GBRTENW  1961     16     0.01127
GBRTENW  1961     17     0.03157
GBRTENW  1961     18     0.05694
GBRTENW  1961     19     0.08933
GBRTENW  1961     20     0.12658
GBRTENW  1961     21     0.16233
GBRTENW  1961     22     0.18041
GBRTENW  1961     23     0.19282
GBRTENW  1961     24     0.19707
GBRTENW  1961     25     0.20034
GBRTENW  1961     26     0.19259
GBRTENW  1961     27     0.17710
GBRTENW  1961     28     0.16562
GBRTENW  1961     29     0.14756
GBRTENW  1961     30     0.13522
GBRTENW  1961     31     0.11654
GBRTENW  1961     32     0.10149
GBRTENW  1961     33     0.08579
GBRTENW  1961     34     0.07694
GBRTENW  1961     35     0.06782
GBRTENW  1961     36     0.05600
GBRTENW  1961     37     0.04702
GBRTENW  1961     38     0.04043
GBRTENW  1961     39     0.03213
GBRTENW  1961     40     0.02471
GBRTENW  1961     41     0.01773
GBRTENW  1961     42     0.01169
GBRTENW  1961     43     0.00771
GBRTENW  1961     44     0.00442
GBRTENW  1961     45     0.00218
GBRTENW  1961     46     0.00116
GBRTENW  1961     47     0.00058
GBRTENW  1961     48     0.00027
GBRTENW  1961     49     0.00013
GBRTENW  1961     50     0.00006
GBRTENW  1961     51     0.00003
GBRTENW  1961     52     0.00001
GBRTENW  1961     53     0.00001
GBRTENW  1961     54     0.00000
GBRTENW  1961     55+    0.00000
GBRTENW  1962     12-    0.00000
GBRTENW  1962     13     0.00004
GBRTENW  1962     14     0.00052
GBRTENW  1962     15     0.00225
GBRTENW  1962     16     0.01127
GBRTENW  1962     17     0.03434
GBRTENW  1962     18     0.06346
GBRTENW  1962     19     0.09476
GBRTENW  1962     20     0.13019
GBRTENW  1962     21     0.16817
GBRTENW  1962     22     0.19016
GBRTENW  1962     23     0.20021
